,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,无用1.5,无用2,手续费,无用3,无用4
443,1617,天弘中证电子ETF联接A,THZZDZETFLJA,2.6098,,0,2016/4/1,0.8698,0.8698,2017/3/31,0.8925,0.8925,2015/7/29,1,0.10%,1,0.10%,1,1.00%
444,519935,长信创新驱动股票,CXCXQDGP,2.6,,0,2016/9/29,1,1,2017/3/31,1.026,1.026,2016/9/29,1,0.15%,1,0.15%,1,1.50%
445,202017,南方深证成份ETF联接A,NFSZCFETFLJA,2.5619,,0,2016/4/1,0.8314,0.8314,2017/3/31,0.8527,0.8527,2009/12/9,1,0.12%,1,0.12%,1,1.20%
446,159931,汇添富中证金融地产ETF,HTFZZJRDCETF,2.5277,,0,2016/4/1,1.4282,1.4282,2017/3/31,1.4643,1.4643,2013/8/23,,0.05%,,,,
447,162413,华宝中证1000指数,HBZZ1000ZS,2.4804,,0,2016/4/1,0.819,0.484,2017/3/31,0.8116,0.4957,2015/6/4,1,0.10%,1,0.10%,1,1.00%
448,2621,中欧消费主题股票A,ZOXFZTGPA,2.4,,0,2016/7/22,1,1,2017/3/31,1.024,1.024,2016/7/22,1,0.15%,1,0.15%,1,1.50%
449,1618,天弘中证电子ETF联接C,THZZDZETFLJC,2.3859,,0,2016/4/1,0.8676,0.8676,2017/3/31,0.8883,0.8883,2015/7/29,1,0.00%,,,,
450,270026,广发中小企业300ETF联接A,GFZXQY300ETFLJA,2.329,,0,2016/4/1,1.1722,1.1722,2017/3/31,1.1995,1.1995,2011/6/9,1,0.12%,1,0.12%,1,1.20%
451,161118,易方达中小企业100(LOF)A,YFDZXQY100LOFA,2.2045,,0,2016/4/1,1.0379,1.5189,2017/3/31,1.0253,,2012/9/20,1,0.12%,1,0.12%,1,1.20%
452,3366,浙商汇金中证转型成长指数,ZSHJZZZXCZZS,2.2,,0,2016/12/19,1,1,2017/3/31,1.022,1.022,2016/12/19,1,0.15%,1,0.15%,1,1.50%
453,1482,上投摩根新兴服务股票,STMGXXFWGP,2.1645,,0,2016/4/1,0.924,0.924,2017/3/31,0.944,0.944,2015/8/6,1,0.15%,1,0.15%,1,1.50%
454,1556,天弘中证500指数增强A,THZZ500ZSZQA,2.1534,,0,2016/4/1,0.7616,0.7616,2017/3/31,0.778,0.778,2015/6/30,1,0.15%,1,0.15%,1,1.50%
455,1036,嘉实企业变革股票,JSQYBGGP,2.1088,,0,2016/4/1,0.901,0.901,2017/3/31,0.92,0.92,2015/2/12,1,0.15%,1,0.15%,1,1.50%
456,161123,易方达中证万得并购重组(LOF),YFDZZWDBGCZLOF,2.0223,,0,2016/4/1,0.9448,0.551,2017/3/31,0.939,,2015/6/3,1,0.10%,1,0.10%,1,1.00%
457,164205,天弘文化新兴产业股票A,THWHXXCYGPA,2.011,,0,2016/4/1,1.094,1.272,2017/3/31,1.116,1.298,2010/8/12,1,0.15%,1,0.15%,1,1.50%
458,1455,景顺长城中证500ETF联接,JSCCZZ500ETFLJ,1.99,,0,2016/4/1,0.804,0.804,2017/3/31,0.82,0.82,2015/6/29,1,0.12%,1,0.12%,1,1.20%
459,3053,嘉实文体娱乐股票A,JSWTYLGPA,1.9,,0,2016/9/7,1,1,2017/3/31,1.019,1.019,2016/9/7,1,0.15%,1,0.15%,1,1.50%
460,1557,天弘中证500指数增强C,THZZ500ZSZQC,1.896,,0,2016/4/1,0.7595,0.7595,2017/3/31,0.7739,0.7739,2015/6/30,1,0.00%,,,,
461,510580,易方达中证500ETF,YFDZZ500ETF,1.8497,,0,2016/4/1,6.4659,0.9963,2017/3/31,6.5855,1.0148,2015/8/27,,,,,,
462,501029,华宝标普中国A股红利机会指数A,HBBPZGAGHLJHZSA,1.74,,0,2017/1/18,1,1,2017/3/31,1.0174,1.0174,2017/1/18,1,0.10%,1,0.10%,1,1.00%
463,159902,华夏中小企业100ETF,HXZXQY100ETF,1.6656,,0,2016/4/1,3.182,3.302,2017/3/31,3.235,3.355,2006/6/8,,1.50%,,,,
464,1245,工银生态环境股票A,GYSTHJGPA,1.6166,,0,2016/4/1,0.866,0.866,2017/3/31,0.88,0.88,2015/6/2,1,0.15%,1,0.15%,1,1.50%
465,160218,国泰国证房地产行业指数A,GTGZFDCHYZSA,1.6124,,0,2016/4/1,0.7601,1.8672,2017/3/31,0.7449,1.8795,2013/2/6,1,0.10%,1,0.10%,1,1.00%
466,512580,广发中证环保ETF,GFZZHBETF,1.59,,0,2017/1/25,1,1,2017/3/31,1.0159,1.0159,2017/1/25,,,,,,
467,502003,易方达中证军工(LOF)A,YFDZZJGLOFA,1.5501,,0,2016/4/1,1.1186,0.7412,2017/3/31,1.1255,,2015/7/8,1,0.10%,1,0.10%,1,1.00%
468,1230,鹏华医药科技,PHYYKJ,1.5267,,0,2016/4/1,0.524,0.524,2017/3/31,0.532,0.532,2015/6/2,1,0.15%,1,0.15%,1,1.50%
469,3054,嘉实文体娱乐股票C,JSWTYLGPC,1.5,,0,2016/9/7,1,1,2017/3/31,1.015,1.015,2016/9/7,1,0.00%,,,,
470,1042,华夏领先股票,HXLXGP,1.4825,,0,2016/4/1,0.742,0.742,2017/3/31,0.753,0.753,2015/5/15,1,0.15%,1,0.15%,1,1.50%
471,159903,南方深证成份ETF,NFSZCFETF,1.4717,,0,2016/4/1,1.1008,0.8122,2017/3/31,1.117,0.8242,2009/12/4,,,,,,
472,512880,国泰中证全指证券公司ETF,GTZZQZZQGSETF,1.45,,0,2016/7/26,1,1,2017/3/31,1.0145,1.0145,2016/7/26,,,,,,
473,4343,南方创业板ETF联接C,NFCYBETFLJC,1.4165,,0,2017/2/23,0.9107,0.9107,2017/3/31,0.9236,0.9236,2017/2/23,1,0.00%,,,,
474,2387,工银沪港深股票A,GYHGSGPA,1.3,,0,2016/4/20,1,1,2017/3/31,1.013,1.013,2016/4/20,6,0.15%,1,0.15%,1,1.50%
475,3475,前海联合沪深300指数A,QHLHHS300ZSA,1.25,,0,2016/11/30,1,1,2017/3/31,1.0125,1.0125,2016/11/30,1,0.12%,1,0.12%,1,1.20%
476,159912,汇添富深证300ETF,HTFSZ300ETF,1.1893,,0,2016/4/1,1.2865,1.2865,2017/3/31,1.3018,1.3018,2011/9/16,,,,,,
477,673090,西部利得个股精选股票A,XBLDGGJXGPA,1.18,,0,2017/1/23,1,1,2017/3/31,1.0118,1.0118,2017/1/23,1,0.12%,1,0.12%,1,1.20%
478,1899,东海社会安全,DHSHAQ,1.1553,,0,2016/4/1,0.779,0.779,2017/3/31,0.788,0.788,2015/11/23,1,0.12%,1,0.12%,1,1.20%
479,971,诺安新经济股票,NAXJJGP,1.1111,,0,2016/4/1,0.99,0.99,2017/3/31,1.001,1.001,2015/1/26,1,0.15%,1,0.15%,1,1.50%
480,470068,汇添富深证300ETF联接,HTFSZ300ETFLJ,1.0408,,0,2016/4/1,1.3259,1.3259,2017/3/31,1.3397,1.3397,2011/9/28,1,0.10%,1,0.10%,1,1.00%
481,4347,南方中证500信息技术联接C,NFZZ500XXJSLJC,1.0178,,0,2017/2/23,0.9334,0.9334,2017/3/31,0.9429,0.9429,2017/2/23,1,0.00%,,,,
482,512680,广发中证军工ETF,GFZZJGETF,1.01,,0,2016/8/30,1,1,2017/3/31,1.0101,1.0101,2016/8/30,,0.05%,,,,
483,1766,上投摩根医疗健康股票A,STMGYLJKGPA,0.9768,,0,2016/4/1,0.819,0.819,2017/3/31,0.827,0.827,2015/10/21,1,0.15%,1,0.15%,1,1.50%
484,161028,富国中证新能源汽车指数(LOF)A,FGZZXNYQCZSLOFA,0.8932,,0,2016/4/1,0.878,0.899,2017/3/31,0.86,0.906,2015/3/30,1,0.12%,1,0.12%,1,1.20%
485,501009,汇添富中证生物科技指数A,HTFZZSWKJZSA,0.86,,0,2016/12/22,1,1,2017/3/31,1.0086,1.0086,2016/12/22,1,0.10%,1,0.10%,1,1.00%
486,1158,工银新材料新能源股票,GYXCLXNYGP,0.8475,,0,2016/4/1,0.708,0.708,2017/3/31,0.714,0.714,2015/4/28,1,0.15%,1,0.15%,1,1.50%
487,163109,申万菱信深证成份指数(LOF)A,SWLXSZCFZSLOFA,0.8446,,0,2016/4/1,0.6065,0.7618,2017/3/31,0.5888,0.7666,2010/10/22,1,0.12%,1,0.12%,1,1.20%
488,3884,汇安沪深300指数增强A,HAHS300ZSZQA,0.84,,0,2017/1/25,1,1,2017/3/31,1.0084,1.0084,2017/1/25,1,0.12%,1,0.12%,1,1.20%
489,3885,汇安沪深300指数增强C,HAHS300ZSZQC,0.83,,0,2017/1/25,1,1,2017/3/31,1.0083,1.0083,2017/1/25,1,0.00%,,,,
490,3298,嘉实物流产业股票A,JSWLCYGPA,0.8,,0,2016/12/29,1,1,2017/3/31,1.008,1.008,2016/12/29,1,0.15%,1,0.15%,1,1.50%
491,803,工银研究精选股票,GYYJJXGP,0.7746,,0,2016/4/1,1.291,1.291,2017/3/31,1.301,1.301,2014/10/23,1,0.15%,1,0.15%,1,1.50%
492,501010,汇添富中证生物科技指数C,HTFZZSWKJZSC,0.77,,0,2016/12/22,1,1,2017/3/31,1.0077,1.0077,2016/12/22,1,0.00%,,,,
493,161718,招商沪深300高贝塔,ZSHS300GBT,0.7361,,0,2016/4/1,0.766,1.337,2017/3/31,0.747,1.343,2013/8/1,1,0.10%,1,0.10%,1,1.00%
494,160516,博时中证全指证券公司指数(LOF),BSZZQZZQGSZSLOF,0.7046,,0,2016/4/1,1.0884,0.689,2017/3/31,1.0732,0.6939,2015/5/19,1,0.10%,1,0.10%,1,1.00%
495,513,富国高端制造行业股票A,FGGDZZHYGPA,0.636,,0,2016/4/1,1.415,1.415,2017/3/31,1.424,1.424,2014/6/20,1,0.15%,1,0.15%,1,1.50%
496,3299,嘉实物流产业股票C,JSWLCYGPC,0.6,,0,2016/12/29,1,1,2017/3/31,1.006,1.006,2016/12/29,1,0.00%,,,,
497,4194,招商中证1000指数增强A,ZSZZ1000ZSZQA,0.6,,0,2017/3/3,1,1,2017/3/31,1.006,1.006,2017/3/3,1,0.12%,1,0.12%,1,1.20%
498,3190,创金合信消费主题股票A,CJHXXFZTGPA,0.5,,0,2016/8/22,1,1,2017/3/31,1.005,1.005,2016/8/22,1,0.15%,1,0.15%,1,1.50%
499,160625,鹏华证券保险指数(LOF),PHZQBXZSLOF,0.4281,,0,2016/4/1,1.159,1.721,2017/3/31,1.142,1.724,2014/5/5,1,0.12%,1,0.12%,1,1.20%
500,2907,南方中证500量化增强C,NFZZ500LHZQC,0.4,,0,2016/11/23,1,1,2017/3/31,1.004,1.004,2016/11/23,1,0.00%,,,,
501,161033,富国中证智能汽车(LOF)A,FGZZZNQCLOFA,0.398,,0,2016/4/1,1.005,1.005,2017/3/31,1.009,1.009,2016/2/16,1,0.12%,1,0.12%,1,1.20%
502,159943,大成深证成份ETF,DCSZCFETF,0.3953,,0,2016/4/1,10.879,0.714,2017/3/31,10.922,0.717,2015/6/5,,,,,,
503,160137,南方中证互联网指数(LOF),NFZZHLWZSLOF,0.3645,,0,2016/4/1,0.781,0.781,2017/3/31,0.7429,0.7838,2015/7/1,1,0.12%,1,0.12%,1,1.20%
504,163209,诺安创业板指数增强(LOF)A,NACYBZSZQLOFA,0.3162,,0,2016/4/1,1.164,1.716,2017/3/31,1.147,1.718,2012/3/29,1,0.12%,1,0.12%,1,1.20%
505,4346,南方小康ETF联接C,NFXKETFLJC,0.26,,0,2017/2/23,1.2309,1.2309,2017/3/31,1.2341,1.2541,2017/2/23,1,0.00%,,,,
506,163111,申万菱信中小企业100指数(LOF)A,SWLXZXQY100ZSLOFA,0.2252,,0,2016/4/1,1.0413,1.8192,2017/3/31,1.0215,1.8204,2012/5/8,1,0.12%,1,0.12%,1,1.20%
507,1725,汇添富高端制造股票A,HTFGDZZGPA,0.2,,0,2017/3/20,1,1,2017/3/31,1.002,1.002,2017/3/20,1,0.15%,1,0.15%,1,1.50%
508,167702,德邦量化优选股票(LOF)A,DBLHYXGPLOFA,0.2,,0,2017/3/24,1,1,2017/3/31,1.002,1.002,2017/3/24,1,0.12%,1,0.12%,1,1.20%
509,4345,南方深证成份ETF联接C,NFSZCFETFLJC,0.188,,0,2017/2/23,0.8509,0.8509,2017/3/31,0.8525,0.8525,2017/2/23,1,0.00%,,,,
510,4195,招商中证1000指数增强C,ZSZZ1000ZSZQC,0.15,,0,2017/3/3,1,1,2017/3/31,1.0015,1.0015,2017/3/3,1,0.00%,,,,
511,4069,南方中证全指证券公司ETF联接A,NFZZQZZQGSETFLJA,0.15,,0,2017/3/8,1,1,2017/3/31,1.0015,1.0015,2017/3/8,1,0.12%,1,0.12%,1,1.20%
512,1476,中银智能制造股票A,ZYZNZZGPA,0.134,,0,2016/4/1,0.746,0.746,2017/3/31,0.747,0.747,2015/6/19,1,0.15%,1,0.15%,1,1.50%
513,4070,南方中证全指证券公司ETF联接C,NFZZQZZQGSETFLJC,0.12,,0,2017/3/8,1,1,2017/3/31,1.0012,1.0012,2017/3/8,1,0.00%,,,,
514,167703,德邦量化优选股票(LOF)C,DBLHYXGPLOFC,0.12,,0,2017/3/24,1,1,2017/3/31,1.0012,1.0012,2017/3/24,1,0.00%,,,,
515,3957,安信量化精选沪深300增强A,AXLHJXHS300ZQA,0.08,,0,2017/3/16,1,1,2017/3/31,1.0008,1.0008,2017/3/16,1,0.08%,1,0.08%,1,0.80%
516,3624,创金合信资源股票发起式A,CJHXZYGPFQSA,0.08,,0,2016/11/2,1,1,2017/3/31,1.0008,1.0008,2016/11/2,1,0.15%,1,0.15%,1,1.50%
517,3853,金鹰信息产业股票A,JYXXCYGPA,0.08,,0,2017/3/10,1,1,2017/3/31,1.0008,1.0008,2017/3/10,1,0.12%,1,0.12%,1,1.20%
518,3958,安信量化精选沪深300增强C,AXLHJXHS300ZQC,0.07,,0,2017/3/16,1,1,2017/3/31,1.0007,1.0007,2017/3/16,1,0.00%,,,,
519,3017,广发中证军工ETF联接A,GFZZJGETFLJA,0.01,,0,2016/9/26,1,1,2017/3/31,1.0001,1.0001,2016/9/26,1,0.12%,1,0.12%,1,1.20%
520,501019,国泰国证航天军工指数,GTGZHTJGZS,0.01,,0,2017/3/29,1,1,2017/3/31,1.0001,1.0001,2017/3/29,1,0.12%,1,0.12%,1,1.20%
521,2906,南方中证500量化增强A,NFZZ500LHZQA,0,,0,2016/11/23,1,1,2017/3/31,1,1,2016/11/23,1,0.15%,1,0.15%,1,1.50%
522,3625,创金合信资源股票发起式C,CJHXZYGPFQSC,-0.08,,0,2016/11/2,1,1,2017/3/31,0.9992,0.9992,2016/11/2,1,0.00%,,,,
523,2670,万家沪深300指数增强A,WJHS300ZSZQA,-0.09,,0,2016/9/26,1,1,2017/3/31,0.9991,0.9991,2016/9/26,1,0.10%,1,0.10%,1,1.00%
524,4189,华商消费行业股票,HSXFHYGP,-0.1,,0,2017/3/15,1,1,2017/3/31,0.999,0.999,2017/3/15,1,0.15%,1,0.15%,1,1.50%
525,4075,交银医药创新股票A,JYYYCXGPA,-0.11,,0,2017/3/23,1,1,2017/3/31,0.9989,0.9989,2017/3/23,1,0.15%,1,0.15%,1,1.50%
526,4342,南方沪深300联接基金C,NFHS300LJJJC,-0.1444,,0,2017/2/23,1.2469,1.2469,2017/3/31,1.2451,1.4051,2017/2/23,1,0.00%,,,,
527,3191,创金合信消费主题股票C,CJHXXFZTGPC,-0.2,,0,2016/8/22,1,1,2017/3/31,0.998,0.998,2016/8/22,1,0.00%,,,,
528,2671,万家沪深300指数增强C,WJHS300ZSZQC,-0.21,,0,2016/9/26,1,1,2017/3/31,0.9979,0.9979,2016/9/26,1,0.00%,,,,
529,673100,西部利得沪深300指数增强A,XBLDHS300ZSZQA,-0.22,,0,2017/3/21,1,1,2017/3/31,0.9978,0.9978,2017/3/21,1,0.08%,1,0.08%,1,0.80%
530,1825,建信中国制造2025股票A,JXZGZZ2025GPA,-0.24,,0,2017/3/8,1,1,2017/3/31,0.9976,0.9976,2017/3/8,1,0.15%,1,0.15%,1,1.50%
531,1028,华安物联网主题股票,HAWLWZTGP,-0.2649,,0,2016/4/1,0.755,0.755,2017/3/31,0.753,0.753,2015/3/17,1,0.15%,1,0.15%,1,1.50%
532,161036,富国中证娱乐主题指数增强(LOF)A,FGZZYLZTZSZQLOFA,-0.28,,0,2017/3/13,1,1,2017/3/31,0.9972,0.9972,2017/3/13,1,0.12%,1,0.12%,1,1.20%
533,2300,长盛医疗行业量化配置股票,CSYLHYLHPZGP,-0.3992,,0,2016/4/1,1.002,1.002,2017/3/31,0.998,0.998,2016/2/3,1,0.15%,1,0.15%,1,1.50%
534,501030,汇添富中证环境治理指数A,HTFZZHJZLZSA,-0.45,,0,2016/12/29,1,1,2017/3/31,0.9955,0.9955,2016/12/29,1,0.12%,1,0.12%,1,1.20%
535,501005,汇添富中证精准医疗指数A,HTFZZJZYLZSA,-0.4582,,0,2016/4/1,1.0039,1.0039,2017/3/31,0.9993,0.9993,2016/1/21,1,0.08%,1,0.08%,1,0.80%
536,2952,建信多因子量化股票,JXDYZLHGP,-0.48,,0,2016/8/9,1,1,2017/3/31,0.9952,0.9952,2016/8/9,1,0.15%,1,0.15%,1,1.50%
537,501031,汇添富中证环境治理指数C,HTFZZHJZLZSC,-0.48,,0,2016/12/29,1,1,2017/3/31,0.9952,0.9952,2016/12/29,1,0.00%,,,,
538,596,前海开源中证军工指数A,QHKYZZJGZSA,-0.4816,,0,2016/4/1,1.661,1.661,2017/3/31,1.653,1.653,2014/5/27,1,0.12%,1,0.12%,1,1.20%
539,3232,创金合信金融地产A,CJHXJRDCA,-0.5,,0,2016/8/30,1,1,2017/3/31,0.995,0.995,2016/8/30,1,0.15%,1,0.15%,1,1.50%
540,519193,万家消费成长,WJXFCZ,-0.53,,0,2017/2/23,1,1,2017/3/31,0.9947,0.9947,2017/2/23,1,0.15%,1,0.15%,1,1.50%
541,3956,南方产业智选股票,NFCYZXGP,-0.54,,0,2017/1/25,1,1,2017/3/31,0.9946,0.9946,2017/1/25,1,0.15%,1,0.15%,1,1.50%
542,411,景顺长城优质成长股票,JSCCYZCZGP,-0.5525,,0,2016/4/1,1.086,1.436,2017/3/31,1.08,1.43,2014/1/2,1,0.15%,1,0.15%,1,1.50%
543,2199,前海开源中证军工指数C,QHKYZZJGZSC,-0.5855,,0,2016/4/1,0.854,1.814,2017/3/31,0.849,1.809,2015/11/30,1,0.00%,,0.00%,0,1.20%
544,3579,中金沪深300C,ZJHS300C,-0.6014,,0,2016/11/28,1.0642,1.0642,2017/3/31,1.0578,1.0578,2016/11/28,1,0.00%,,,,
545,3233,创金合信金融地产C,CJHXJRDCC,-0.7,,0,2016/8/30,1,1,2017/3/31,0.993,0.993,2016/8/30,1,0.00%,,,,
546,3230,创金合信医疗保健股票A,CJHXYLBJGPA,-0.7,,0,2016/8/30,1,1,2017/3/31,0.993,0.993,2016/8/30,1,0.15%,1,0.15%,1,1.50%
547,512810,华宝中证军工ETF,HBZZJGETF,-0.7298,,0,2016/8/5,1.0003,1.0003,2017/3/31,0.993,0.993,2016/8/5,,,,,,
548,4348,南方中证500ETF联接C,NFZZ500ETFLJC,-0.7537,,0,2017/2/23,1.5788,1.5788,2017/3/31,1.5669,1.6669,2017/2/23,1,0.00%,,,,
549,3231,创金合信医疗保健股票C,CJHXYLBJGPC,-0.8,,0,2016/8/30,1,1,2017/3/31,0.992,0.992,2016/8/30,1,0.00%,,,,
550,3984,嘉实新能源新材料股票A,JSXNYXCLGPA,-0.82,,0,2017/3/16,1,1,2017/3/31,0.9918,0.9918,2017/3/16,1,0.15%,1,0.15%,1,1.50%
551,590007,中邮中证500指数增强A,ZYZZ500ZSZQA,-0.8299,,0,2016/4/1,1.687,1.747,2017/3/31,1.673,1.733,2011/11/22,1,0.15%,1,0.15%,1,1.50%
552,510810,汇添富中证上海国企ETF,HTFZZSHGQETF,-0.83,,0,2016/7/28,1,1,2017/3/31,0.9917,0.9917,2016/7/28,,,,,,
553,501006,汇添富中证精准医疗指数C,HTFZZJZYLZSC,-0.8374,,0,2016/4/1,1.0031,1.0031,2017/3/31,0.9947,0.9947,2016/1/21,1,0.00%,,,,
554,3985,嘉实新能源新材料股票C,JSXNYXCLGPC,-0.84,,0,2017/3/16,1,1,2017/3/31,0.9916,,2017/3/16,1,0.00%,,,,
555,3646,创金合信中证1000指数增强A,CJHXZZ1000ZSZQA,-0.88,,0,2016/12/22,1,1,2017/3/31,0.9912,0.9912,2016/12/22,1,0.15%,1,0.15%,1,1.50%
556,3647,创金合信中证1000指数增强C,CJHXZZ1000ZSZQC,-0.93,,0,2016/12/22,1,1,2017/3/31,0.9907,0.9907,2016/12/22,1,0.00%,,,,
557,3634,嘉实农业产业股票A,JSNYCYGPA,-0.96,,0,2016/12/7,1,1,2017/3/31,0.9904,0.9904,2016/12/7,1,0.15%,1,0.15%,1,1.50%
558,1097,华泰柏瑞积极优选股票,HTBRJJYXGP,-0.982,,0,2016/4/1,0.611,0.611,2017/3/31,0.605,0.605,2015/3/26,1,0.15%,1,0.15%,1,1.50%
559,2980,华夏创新前沿股票,HXCXQYGP,-1.2,,0,2016/9/7,1,1,2017/3/31,0.988,0.988,2016/9/7,1,0.15%,1,0.15%,1,1.50%
560,3318,景顺中证500行业中性低波动,JSZZ500HYZXDBD,-1.25,,0,2017/3/3,1,1,2017/3/31,0.9875,0.9875,2017/3/3,1,0.12%,1,0.12%,1,1.20%
561,1223,鹏华文化传媒娱乐股票,PHWHCMYLGP,-1.2927,,0,2016/4/1,1.083,1.083,2017/3/31,1.069,1.069,2016/1/27,1,0.15%,1,0.15%,1,1.50%
562,160630,鹏华国防A,PHGFA,-1.3806,,0,2016/4/1,0.763,1.256,2017/3/31,0.73,1.251,2014/11/13,1,0.12%,1,0.12%,1,1.20%
563,163115,申万菱信中证军工指数(LOF),SWLXZZJGZSLOF,-1.4063,,0,2016/4/1,0.9849,1.6625,2017/3/31,0.9474,1.65,2014/7/24,1,0.10%,1,0.10%,1,1.00%
564,540008,汇丰晋信低碳先锋股票A,HFJXDTXFGPA,-1.4823,,0,2016/4/1,1.6865,1.7865,2017/3/31,1.6615,1.7615,2010/6/8,1,0.15%,1,0.15%,1,1.50%
565,512330,南方中证500信息技术ETF,NFZZ500XXJSETF,-1.6647,,0,2016/4/1,0.841,0.841,2017/3/31,0.827,0.827,2015/6/29,,,,,,
566,502010,易方达中证全指证券公司指数(LOF)A,YFDZZQZZQGSZSLOFA,-1.7255,,0,2016/4/1,1.1668,0.7889,2017/3/31,1.1359,,2015/7/8,1,0.10%,1,0.10%,1,1.00%
567,320020,诺安策略精选股票,NACLJXGP,-1.7751,,0,2016/4/1,1.014,1.478,2017/3/31,0.996,1.452,2012/5/28,1,0.15%,1,0.15%,1,1.50%
568,164402,前海开源中航军工指数A,QHKYZHJGZSA,-1.8069,,0,2016/4/1,0.954,0.982,2017/3/31,0.904,0.965,2015/3/30,1,0.12%,1,0.12%,1,1.20%
569,955,南方产业活力,NFCYHL,-1.8092,,0,2016/4/1,1.216,1.216,2017/3/31,1.194,1.194,2015/1/27,1,0.15%,1,0.15%,1,1.50%
570,1628,招商体育文化休闲股票A,ZSTYWHXXGPA,-2.0782,,0,2016/4/1,0.818,0.818,2017/3/31,0.801,0.801,2015/8/18,1,0.15%,1,0.15%,1,1.50%
571,1552,天弘中证证券保险A,THZZZQBXA,-2.1423,,0,2016/4/1,0.7422,0.7422,2017/3/31,0.7263,0.7263,2015/6/30,1,0.10%,1,0.10%,1,1.00%
572,4190,招商沪深300指数增强A,ZSHS300ZSZQA,-2.2,,0,2017/2/10,1,1,2017/3/31,0.978,0.978,2017/2/10,1,0.12%,1,0.12%,1,1.20%
573,512900,南方中证全指证券公司ETF,NFZZQZZQGSETF,-2.22,,0,2017/3/10,1,1,2017/3/31,0.9778,0.9778,2017/3/10,,,,,,
574,729,建信中小盘先锋股票A,JXZXPXFGPA,-2.2362,,0,2016/4/1,1.431,1.431,2017/3/31,1.399,1.399,2014/8/20,1,0.15%,1,0.15%,1,1.50%
575,4191,招商沪深300指数增强C,ZSHS300ZSZQC,-2.24,,0,2017/2/10,1,1,2017/3/31,0.9776,0.9776,2017/2/10,1,0.00%,,,,
576,1553,天弘中证证券保险C,THZZZQBXC,-2.3237,,0,2016/4/1,0.7402,0.7402,2017/3/31,0.723,0.723,2015/6/30,1,0.00%,,,,
577,161024,富国中证军工指数(LOF)A,FGZZJGZSLOFA,-2.426,,0,2016/4/1,1.116,1.793,2017/3/31,1.069,1.776,2014/4/4,1,0.12%,1,0.12%,1,1.20%
578,161628,融通中证云计算与大数据主题指数(LOF),RTZZYJSYDSJZTZSLOF,-2.4911,,0,2016/4/1,0.847,0.861,2017/3/31,0.798,0.839,2015/7/1,1,0.12%,1,0.12%,1,1.20%
579,4344,南方大数据100C,NFDSJ100C,-2.5709,,0,2017/2/23,0.9063,0.9063,2017/3/31,0.883,0.883,2017/2/23,1,0.00%,,,,
580,160224,国泰中证计算机主题ETF联接A,GTZZJSJZTETFLJA,-2.6952,,0,2016/4/1,1.0973,0.7333,2017/3/31,1.0446,0.7132,2015/3/26,1,0.10%,1,0.10%,1,1.00%
581,3194,汇添富中证上海国企ETF联接,HTFZZSHGQETFLJ,-2.73,,0,2016/9/18,1,1,2017/3/31,0.9727,0.9727,2016/9/18,1,0.12%,1,0.12%,1,1.20%
582,161031,富国中证工业4.0指数(LOF)A,FGZZGY40ZSLOFA,-2.7836,,0,2016/4/1,0.976,0.57,2017/3/31,0.928,0.555,2015/6/15,1,0.12%,1,0.12%,1,1.20%
583,3578,中金中证500C,ZJZZ500C,-2.8712,,0,2016/11/28,1.0797,1.0797,2017/3/31,1.0487,1.0487,2016/11/28,1,0.00%,,,,
584,501007,汇添富中证互联网医疗指数A,HTFZZHLWYLZSA,-3.05,,0,2016/12/22,1,1,2017/3/31,0.9695,0.9695,2016/12/22,1,0.08%,1,0.08%,1,0.80%
585,925,汇添富外延增长股票A,HTFWYZZGPA,-3.1028,,0,2016/4/1,1.128,1.128,2017/3/31,1.093,1.093,2014/12/8,1,0.15%,1,0.15%,1,1.50%
586,160636,鹏华中证移动互联网指数(LOF),PHZZYDHLWZSLOF,-3.1366,,0,2016/4/1,1.097,0.665,2017/3/31,1.036,0.645,2015/6/16,1,0.12%,1,0.12%,1,1.20%
587,501008,汇添富中证互联网医疗指数C,HTFZZHLWYLZSC,-3.14,,0,2016/12/22,1,1,2017/3/31,0.9686,0.9686,2016/12/22,1,0.00%,,,,
588,159918,嘉实中创400ETF,JSZC400ETF,-3.1569,,0,2016/4/1,2.04,2.04,2017/3/31,1.9756,1.9756,2012/3/22,,,,,,
589,159948,南方创业板ETF,NFCYBETF,-3.1886,,0,2016/5/13,1,1,2017/3/31,1.9701,0.9681,2016/5/13,,0.05%,,,,
590,70030,嘉实中创400ETF联接A,JSZC400ETFLJA,-3.2144,,0,2016/4/1,1.9288,1.9288,2017/3/31,1.8668,1.8668,2012/3/22,1,0.12%,1,0.12%,1,1.20%
591,1496,工银聚焦30股票,GYJJ30GP,-3.2805,,0,2016/4/1,0.884,0.884,2017/3/31,0.855,0.855,2015/6/25,1,0.15%,1,0.15%,1,1.50%
592,524,上投摩根民生需求股票,STMGMSXQGP,-3.3379,0.439,1,2016/4/1,2.084,2.084,2017/3/31,1.611,2.05,2014/3/14,1,0.15%,1,0.15%,1,1.50%
593,1195,工银农业产业股票,GYNYCYGP,-3.3613,,0,2016/4/1,0.595,0.595,2017/3/31,0.575,0.575,2015/5/26,1,0.15%,1,0.15%,1,1.50%
