,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
89,512510,华泰柏瑞中证500ETF,HTBRZZ500ETF,-4.0924,,0,2017-04-05,1.3244,0.6704,2018-03-30,1.2702,0.6434,2015-05-13,,0.05%,,,,
90,510290,南方上证380ETF,NFSZ380ETF,-4.2137,,0,2017-04-05,1.6375,1.6375,2018-03-30,1.5685,1.5685,2011-09-16,,,,,,
91,510810,汇添富中证上海国企ETF,HTFZZSHGQETF,-4.5125,0.03,2,2017-04-05,1.0005,1.0005,2018-03-30,0.9277,0.9577,2016-07-28,,,,,,
92,159945,广发中证全指能源ETF,GFZZQZNYETF,-4.6238,,0,2017-04-05,0.7483,0.7483,2018-03-30,0.7137,0.7137,2015-06-25,,,,,,
93,510560,国寿安保中证500ETF,GSABZZ500ETF,-4.7360,,0,2017-04-05,1.3598,0.6296,2018-03-30,1.2954,0.5998,2015-05-29,,,,,,
94,512500,华夏中证500ETF,HXZZ500ETF,-5.3157,,0,2017-04-05,3.1548,0.6906,2018-03-30,2.9871,0.6539,2015-05-05,,0.05%,,,,
95,159922,嘉实中证500ETF,JSZZ500ETF,-5.3721,,0,2017-04-05,6.6362,1.8607,2018-03-30,6.2797,1.7607,2013-02-06,,,,,,
96,510510,广发中证500ETF,GFZZ500ETF,-5.6474,,0,2017-04-05,1.8026,1.8026,2018-03-30,1.7008,1.7008,2013-04-11,,,,,,
97,510500,南方中证500ETF,NFZZ500ETF,-6.0405,,0,2017-04-05,6.8471,1.9194,2018-03-30,6.4335,1.8035,2013-02-06,,,,,,
98,512560,易方达中证军工ETF,YFDZZJGETF,-6.3281,,0,2017-07-14,1.0003,1.0003,2018-03-30,0.937,0.937,2017-07-14,,,,,,
99,510580,易方达中证500ETF,YFDZZ500ETF,-6.5080,,0,2017-04-05,6.7179,1.0352,2018-03-30,6.2807,0.9678,2015-08-27,,,,,,
100,159930,汇添富中证能源ETF,HTFZZNYETF,-6.6177,,0,2017-04-05,0.8417,0.8417,2018-03-30,0.786,0.786,2013-08-23,,0.05%,,,,
101,510390,平安沪深300ETF,PAHS300ETF,-6.7578,,0,2017-12-25,1.0001,1.0001,2018-03-30,3.8968,0.9325,2017-12-25,,,,,,
102,159932,大成中证500深市ETF,DCZZ500SSETF,-7.1961,,0,2017-04-05,1.876,1.589,2018-03-30,1.741,1.475,2013-09-12,,,,,,
103,510440,大成中证500沪市ETF,DCZZ500HSETF,-8.1728,,0,2017-04-05,1.921,1.921,2018-03-30,1.764,1.764,2012-08-24,,,,,,
104,159949,华安创业板50ETF,HACYB50ETF,-8.1849,,0,2017-04-05,0.7917,0.7917,2018-03-30,0.7269,0.7269,2016-06-30,,,,,,
105,510800,建信上证50ETF,JXSZ50ETF,-8.4575,,0,2017-12-22,1.0003,1.0003,2018-03-30,0.9157,0.9157,2017-12-22,,,,,,
106,512580,广发中证环保ETF,GFZZHBETF,-9.0149,,0,2017-04-05,1.0405,1.0405,2018-03-30,0.9467,0.9467,2017-01-25,,,,,,
107,512400,南方中证申万有色金属ETF,NFZZSWYSJSETF,-10.37,,0,2017-08-03,1,1,2018-03-30,0.8963,0.8963,2017-08-03,,,,,,
108,159918,嘉实中创400ETF,JSZC400ETF,-11.9722,,0,2017-04-05,2.013,2.013,2018-03-30,1.772,1.772,2012-03-22,,,,,,
109,512000,华宝券商ETF,HBQSETF,-13.4702,,0,2017-04-05,0.974,0.974,2018-03-30,0.8428,0.8428,2016-08-30,,,,,,
110,512880,国泰中证全指证券公司ETF,GTZZQZZQGSETF,-13.8152,,0,2017-04-05,1.0322,1.0322,2018-03-30,0.8896,0.8896,2016-07-26,,,,,,
111,512900,南方中证全指证券公司ETF,NFZZQZZQGSETF,-14.2800,,0,2017-04-05,0.993,0.993,2018-03-30,0.8512,0.8512,2017-03-10,,,,,,
112,512570,易方达中证全指证券公司ETF,YFDZZQZZQGSETF,-15.7,,0,2017-07-27,1,1,2018-03-30,0.843,0.843,2017-07-27,,,,,,
113,512100,南方中证1000ETF,NFZZ1000ETF,-17.0310,,0,2017-04-05,0.9653,0.9653,2018-03-30,0.8009,0.8009,2016-09-29,,,,,,
114,512680,广发中证军工ETF,GFZZJGETF,-19.6368,,0,2017-04-05,1.0241,1.0241,2018-03-30,0.823,0.823,2016-08-30,,0.05%,,,,
115,512660,国泰中证军工ETF,GTZZJGETF,-19.8184,,0,2017-04-05,1.0571,1.0571,2018-03-30,0.8476,0.8476,2016-07-26,,,,,,
116,512810,华宝中证军工ETF,HBZZJGETF,-19.8431,,0,2017-04-05,1.0069,1.0069,2018-03-30,0.8071,0.8071,2016-08-05,,,,,,
117,513660,华夏沪港通恒生ETF,HXHGTHSETF,,,0,,,,,,,2014-12-23,,,,,,
