,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
88,159876,华宝有色金属ETF,HBYSJSETF,13.1289,,0,2021-04-01,0.9818,0.9818,2022-04-29,1.1107,1.1107,2021-03-12,,,,,,
89,009068,国泰中证新能源汽车ETF联接C,GTZZXNYQCETFLJC,13.0124,,0,2021-04-01,1.7906,1.7906,2022-04-29,2.0236,2.0236,2020-04-03,1,0.00%,,,,
90,001825,建信中国制造2025股票A,JXZGZZ2025GPA,12.8663,,0,2021-04-01,2.1125,2.1125,2022-04-29,2.3843,2.3843,2017-03-08,1,0.15%,1,0.15%,1,1.50%
91,005223,广发中证基建工程ETF联接A,GFZZJJGCETFLJA,12.8601,,0,2021-04-01,0.7706,0.7706,2022-04-29,0.8697,0.8697,2018-02-01,1,0.10%,1,0.10%,1,1.00%
92,005037,银华新能源新材料A,YHXNYXCLA,12.7986,,0,2021-04-01,1.4525,1.4525,2022-04-29,1.6384,1.6384,2017-09-15,1,0.15%,1,0.15%,1,1.50%
93,161028,富国中证新能源汽车指数(LOF)A,FGZZXNYQCZSLOFA,12.6968,,0,2021-04-01,0.953,1.277,2022-04-29,1.074,1.351,2015-03-30,1,0.12%,1,0.12%,1,1.20%
94,005224,广发中证基建工程ETF联接C,GFZZJJGCETFLJC,12.6091,,0,2021-04-01,0.7677,0.7677,2022-04-29,0.8645,0.8645,2018-02-01,1,0.00%,,,,
95,516880,银华中证光伏产业ETF,YHZZGFCYETF,12.4788,,0,2021-04-01,0.8863,0.8863,2022-04-29,0.9969,0.9969,2021-01-05,,,,,,
96,005038,银华新能源新材料C,YHXNYXCLC,12.3130,,0,2021-04-01,1.4302,1.4302,2022-04-29,1.6063,1.6063,2017-09-15,1,0.00%,,,,
97,165520,信诚中证800有色指数(LOF)A,XCZZ800YSZSLOFA,12.1114,,0,2021-04-01,1.364,1.458,2022-04-29,1.5292,1.5591,2013-08-30,1,0.12%,1,0.12%,1,1.20%
98,516150,嘉实中证稀土产业ETF,JSZZXTCYETF,12.0120,,0,2021-04-01,0.9299,0.9299,2022-04-29,1.0416,1.0416,2021-03-09,,,,,,
99,161907,万家中证红利指数(LOF)A,WJZZHLZSLOFA,11.7986,,0,2021-04-01,1.9621,1.9621,2022-04-29,2.1936,2.1936,2011-03-17,1,0.15%,1,0.15%,1,1.50%
100,003624,创金合信资源股票发起式A,CJHXZYGPFQSA,11.7749,,0,2021-04-01,2.0722,2.0722,2022-04-29,2.3162,2.3162,2016-11-02,1,0.15%,1,0.15%,1,1.50%
101,159871,银华中证有色金属ETF,YHZZYSJSETF,11.7020,,0,2021-04-01,0.9665,0.9665,2022-04-29,1.0796,1.0796,2021-03-10,,,,,,
