,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
53,5805,华泰柏瑞医疗健康A,HTBRYLJKA,38.9942,,0,2019/4/1,1.1712,1.1712,2020/4/1,1.6279,1.6279,2018/6/25,1,0.15%,1,0.15%,1,1.50%
54,470006,汇添富医药保健混合A,HTFYYBJHHA,38.8651,0.0778,1,2019/4/1,1.377,1.678,2020/4/1,1.822,2.201,2010/9/21,1,0.15%,1,0.15%,1,1.50%
55,1809,中信建投智信物联网A,ZXJTZXWLWA,38.8632,,0,2019/4/1,1.0151,1.0151,2020/4/1,1.4096,1.4096,2016/8/3,1,0.15%,1,0.15%,1,1.50%
56,2669,华商万众创新混合,HSWZCXHH,38.75,,0,2019/4/1,0.88,0.88,2020/4/1,1.221,1.221,2016/6/28,1,0.15%,1,0.15%,1,1.50%
57,1694,华安沪港深外延增长混合,HAHGSWYZZHH,38.4177,,0,2019/4/1,1.58,1.655,2020/4/1,2.187,2.262,2016/3/9,6,0.15%,1,0.15%,1,1.50%
58,4636,中信建投智信物联网C,ZXJTZXWLWC,38.3291,,0,2019/4/1,1.0569,1.0569,2020/4/1,1.462,1.462,2017/5/10,1,0.00%,,,,
59,6736,国投瑞银先进制造混合,GTRYXJZZHH,38.2941,,0,2019/4/1,1.0106,1.0106,2020/4/1,1.3976,1.3976,2019/1/25,1,0.15%,1,0.15%,1,1.50%
60,940,富国中小盘精选混合,FGZXPJXHH,38.1804,,0,2019/4/1,1.286,1.286,2020/4/1,1.777,1.777,2015/1/23,1,0.15%,1,0.15%,1,1.50%
61,1959,华商乐享互联灵活配置混合A,HSLXHLLHPZHHA,38.1148,,0,2019/4/1,0.732,0.732,2020/4/1,1.011,1.011,2015/12/18,1,0.15%,1,0.15%,1,1.50%
62,4905,华泰柏瑞生物医药混合A,HTBRSWYYHHA,38.1099,,0,2019/4/1,1.2645,1.2645,2020/4/1,1.7464,1.7464,2017/8/16,1,0.15%,1,0.15%,1,1.50%
63,6392,中信保诚创新成长混合,ZXBCCXCZHH,37.2704,,0,2019/4/1,1.0236,1.0236,2020/4/1,1.4051,1.4051,2019/1/30,1,0.15%,1,0.15%,1,1.50%
64,5682,财通资管消费精选混合A,CTZGXFJXHHA,37.1387,,0,2019/4/1,1.024,1.024,2020/4/1,1.4043,1.4043,2018/4/2,1,0.15%,1,0.15%,1,1.50%
65,7346,易方达科技创新混合,YFDKJCXHH,37.05,,0,2019/4/29,1,1,2020/4/1,1.3705,1.3705,2019/4/29,1,0.15%,1,0.15%,1,1.50%
66,163001,长信医疗保健混合(LOF)A,CXYLBJHHLOFA,36.961,,0,2019/4/1,0.974,1.514,2020/4/1,1.334,1.874,2010/3/26,1,0.15%,1,0.15%,1,1.50%
