,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
53,003629,上投摩根全球多元配置人民币,STMGQQDYPZRMB,8.8097,,0,2018-04-02,1.067,1.067,2019-04-01,1.161,1.161,2016-12-19,1,0.15%,1,0.15%,1,1.50%
54,100050,富国全球债券(QDII),FGQQZQQDII,8.7512,,0,2018-04-02,1.017,1.017,2019-04-01,1.106,1.106,2010-10-20,1,0.08%,1,0.08%,1,0.80%
55,378546,上投摩根全球天然资源混合,STMGQQTRZYHH,8.5973,,0,2018-04-02,0.663,0.663,2019-04-01,0.72,0.72,2012-03-26,1,0.16%,1,0.16%,1,1.60%
56,002401,南方亚洲美元债人民币C,NFYZMYZRMBC,8.5589,,0,2018-04-02,1.027,1.027,2019-04-01,1.1149,1.1149,2016-03-03,1,0.00%,,,,
57,006075,博时标普500ETF联接C,BSBP500ETFLJC,7.7773,,0,2018-06-07,2.0174,1,2019-04-01,2.1743,2.1743,2018-06-07,1,0.00%,,,,
58,160216,国泰大宗商品,GTDZSP,7.6087,,0,2018-04-02,0.46,0.46,2019-04-01,0.495,0.495,2012-05-03,1,0.15%,1,0.15%,1,1.50%
59,002426,华安全球美元票息债人民币A,HAQQMYPXZRMBA,7.1921,,0,2018-04-02,1.015,1.015,2019-04-01,1.088,1.088,2016-06-03,1,0.08%,1,0.08%,1,0.80%
60,001093,广发生物科技指数美元,GFSWKJZSMY,6.9634,,0,2018-04-02,0.1393,0.1393,2019-04-01,0.149,0.149,2015-03-30,,1.30%,,,,
61,006285,鹏华全球中短债(QDII)美元现汇A,PHQQZDZQDIIMYXHA,6.9231,,0,2018-12-04,0.13,0.13,2019-04-01,0.139,0.139,2018-12-04,,0.80%,,,,
62,163208,诺安油气能源,NAYQNY,6.7839,,0,2018-04-02,0.796,0.796,2019-04-01,0.85,0.85,2011-09-27,1,0.15%,1,0.15%,1,1.50%
63,002429,华安全球美元票息债C,HAQQMYPXZC,6.6667,,0,2018-04-02,1.005,1.005,2019-04-01,1.072,1.072,2016-06-03,1,0.00%,,,,
64,002391,华安全球美元收益债人民币A,HAQQMYSYZRMBA,6.5700,,0,2018-04-02,1.035,1.035,2019-04-01,1.103,1.103,2016-03-23,1,0.08%,1,0.08%,1,0.80%
65,006480,广发纳指100ETF联接美元(QDII)C,GFNZ100ETFLJMYQDIIC,6.5574,,0,2018-10-25,0.3172,0.3172,2019-04-01,0.338,0.338,2018-10-25,,0.00%,,,,
66,513600,南方恒指ETF,NFHZETF,6.4804,,0,2018-04-02,2.5137,1.3037,2019-04-01,2.6766,1.3882,2014-12-23,,,,,,
67,160717,嘉实恒生中国企业,JSHSZGQY,6.2937,,0,2018-04-02,0.8008,0.8008,2019-04-01,0.8512,0.8512,2010-09-30,1,0.15%,1,0.15%,1,1.50%
68,501018,南方原油A,NFYYA,6.2803,,0,2018-04-02,1.0525,1.0525,2019-04-01,1.1186,1.1186,2016-06-15,6,0.12%,1,0.12%,1,1.20%
69,159920,华夏恒生ETF(QDII),HXHSETFQDII,6.1865,0.076,1,2018-04-02,1.5264,1.5264,2019-04-01,1.5411,1.6171,2012-08-09,,,,,,
70,003720,易方达标普生物科技美元汇A,YFDBPSWKJMYHA,6.1688,,0,2018-04-02,0.1848,0.1848,2019-04-01,0.1962,0.1962,2016-12-13,,1.20%,,,,
71,206011,鹏华美国房地产(QDII),PHMGFDCQDII,6.1486,0.041,3,2018-04-02,0.973,1.272,2019-04-01,0.993,1.333,2011-11-25,1,0.10%,1,0.10%,1,1.00%
72,002393,华安全球美元收益债C,HAQQMYSYZC,6.1404,,0,2018-04-02,1.026,1.026,2019-04-01,1.089,1.089,2016-03-23,1,0.00%,,,,
73,164705,汇添富恒生指数A,HTFHSZSA,6.0891,,0,2018-04-02,1.177,1.277,2019-04-01,1.223,1.346,2014-03-06,1,0.12%,1,0.12%,1,1.20%
74,004877,汇添富全球医疗混合人民币,HTFQQYLHHRMB,5.8136,,0,2018-04-02,1.0527,1.0527,2019-04-01,1.1139,1.1139,2017-08-16,1,0.16%,1,0.16%,1,1.60%
75,262001,景顺长城大中华混合(QDII)人民币,JSCCDZHHHQDIIRMB,5.7495,0.1659,1,2018-04-02,1.57,1.58,2019-04-01,1.488,1.664,2011-09-22,1,0.16%,1,0.16%,1,1.60%
76,000988,嘉实全球互联网股票人民币,JSQQHLWGPRMB,5.0678,,0,2018-04-02,1.401,1.401,2019-04-01,1.472,1.472,2015-04-15,1,0.15%,1,0.15%,1,1.50%
77,160723,嘉实原油(QDII-LOF),JSYYQDIILOF,5.0304,,0,2018-04-02,1.1172,1.1172,2019-04-01,1.1734,1.1734,2017-04-20,4,0.12%,1,0.12%,1,1.20%
78,006381,华夏恒生ETF联接C,HXHSETFLJC,4.8443,,0,2018-09-19,1.4801,1,2019-04-01,1.5518,1.5518,2018-09-19,1,0.00%,,,,
79,005698,华夏全球科技先锋混合,HXQQKJXFHH,4.73,,0,2018-04-17,1,1,2019-04-01,1.0473,1.0473,2018-04-17,1,0.15%,1,0.15%,1,1.50%
80,004243,广发道琼斯石油指数人民币C,GFDQSSYZSRMBC,4.6810,,0,2018-04-02,0.9357,0.9357,2019-04-01,0.9795,0.9795,2017-02-28,1,0.00%,,,,
81,000049,中银标普全球资源等权重指数,ZYBPQQZYDQZZS,4.6287,,0,2018-04-02,1.037,1.037,2019-04-01,1.085,1.085,2013-03-19,1,0.15%,1,0.15%,1,1.50%
82,004421,汇添富美元债债券美元现汇A,HTFMYZZQMYXHA,4.3436,,0,2018-04-02,1.0291,1.0291,2019-04-01,1.0738,1.0738,2017-04-20,,0.80%,,,,
83,163813,中银全球策略,ZYQQCL,4.3400,,0,2018-04-02,0.553,0.553,2019-04-01,0.577,0.577,2011-03-03,1,0.15%,1,0.15%,1,1.50%
84,006329,易方达中证海外50ETF联接美元A,YFDZZHW50ETFLJMYA,4.0595,,0,2019-01-18,0.1478,0.1478,2019-04-01,0.1538,0.1538,2019-01-18,,1.20%,,,,
85,004422,汇添富美元债债券美元现汇C,HTFMYZZQMYXHC,3.7622,,0,2018-04-02,1.026,1.026,2019-04-01,1.0646,1.0646,2017-04-20,,0.00%,,,,
86,162719,广发道琼斯石油指数人民币A,GFDQSSYZSRMBA,3.5954,,0,2018-04-02,0.9373,0.9373,2019-04-01,0.971,0.971,2017-02-28,1,0.12%,1,0.12%,1,1.20%
87,000341,嘉实新兴市场C2(QDII),JSXXSCC2QDII,3.5429,,0,2018-04-02,1.129,1.184,2019-04-01,1.169,1.224,2013-11-26,,0.00%,,,,
88,006330,易方达中证海外50ETF联接美元C,YFDZZHW50ETFLJMYC,3.5183,,0,2019-01-18,0.1478,0.1478,2019-04-01,0.153,0.153,2019-01-18,,0.00%,,,,
89,100055,富国全球科技互联网(QDII),FGQQKJHLWQDII,3.4753,,0,2018-04-02,1.456,1.456,2019-04-01,1.5066,1.5066,2011-07-13,1,0.15%,1,0.15%,1,1.50%
90,006327,易方达中证海外50ETF联接人民币A,YFDZZHW50ETFLJRMBA,3.37,,0,2019-01-18,1,1,2019-04-01,1.0337,1.0337,2019-01-18,1,0.12%,1,0.12%,1,1.20%
91,006479,广发纳指100ETF联接人民币(QDII)C,GFNZ100ETFLJRMBQDIIC,3.1657,,0,2018-10-25,2.2017,2.2017,2019-04-01,2.2714,2.2714,2018-10-25,1,0.00%,,,,
92,005534,华夏新时代混合人民币(QDII),HXXSDHHRMBQDII,3.12,,0,2018-05-30,1,1,2019-04-01,1.0312,1.0312,2018-05-30,1,0.15%,1,0.15%,1,1.50%
93,006282,上投欧洲动力(QDII),STOZDLQDII,3.11,,0,2018-10-31,1,1,2019-04-01,1.0311,1.0311,2018-10-31,1,0.15%,1,0.15%,1,1.50%
94,006680,广发道琼斯石油指数美元现汇C,GFDQSSYZSMYXHC,3.0389,,0,2019-01-28,0.1415,0.1415,2019-04-01,0.1458,0.1458,2019-01-28,,0.00%,,,,
95,006679,广发道琼斯石油指数美元现汇A,GFDQSSYZSMYXHA,2.9936,,0,2019-01-28,0.1403,0.1403,2019-04-01,0.1445,0.1445,2019-01-28,,1.20%,,,,
96,006555,浦银安盛全球智能科技(QDII)A,PYASQQZNKJQDIIA,2.84,,0,2019-01-29,1,1,2019-04-01,1.0284,1.0284,2019-01-29,1,0.15%,1,0.15%,1,1.50%
97,006328,易方达中证海外50ETF联接人民币C,YFDZZHW50ETFLJRMBC,2.83,,0,2019-01-18,1,1,2019-04-01,1.0283,1.0283,2019-01-18,1,0.00%,,,,
98,006283,鹏华美国房地产美元现汇,PHMGFDCMYXH,2.7778,,0,2018-12-04,0.1440,0.1440,2019-04-01,0.148,0.148,2018-12-04,,1.00%,,,,
99,002287,中银美元债债券美元,ZYMYZZQMY,2.4661,,0,2018-04-02,0.1622,0.1622,2019-04-01,0.1662,0.1662,2015-12-30,,0.80%,,,,
100,320013,诺安全球黄金,NAQQHJ,2.4516,,0,2018-04-02,0.775,0.86,2019-04-01,0.794,0.879,2011-01-13,1,0.08%,1,0.08%,1,0.80%
101,003631,上投摩根全球多元配置美元现汇,STMGQQDYPZMYXH,2.3668,,0,2018-04-02,0.169,0.169,2019-04-01,0.173,0.173,2016-12-19,,1.50%,,,,
102,003630,上投摩根全球多元配置美元现钞,STMGQQDYPZMYXC,2.3668,,0,2018-04-02,0.169,0.169,2019-04-01,0.173,0.173,2016-12-19,,1.50%,,,,
103,160125,南方香港优选股票,NFXGYXGP,2.3081,,0,2018-04-02,1.0485,1.1385,2019-04-01,1.0727,1.1627,2011-09-26,1,0.13%,1,0.13%,1,1.30%
104,003606,海富通全球收益债券美元,HFTQQSYZQMY,1.9755,,0,2018-04-02,0.1468,0.1468,2019-04-01,0.1497,0.1497,2016-11-28,,0.80%,,,,
105,002402,南方亚洲美元债美元现汇A,NFYZMYZMYXHA,1.9359,,0,2018-04-02,0.1653,0.1653,2019-04-01,0.1685,0.1685,2016-03-03,,0.80%,,,,
106,160719,嘉实黄金,JSHJ,1.8841,,0,2018-04-02,0.69,0.69,2019-04-01,0.703,0.703,2011-08-04,1,0.08%,1,0.08%,1,0.80%
107,002403,南方亚洲美元债美元现汇C,NFYZMYZMYXHC,1.4059,,0,2018-04-02,0.1636,0.1636,2019-04-01,0.1659,0.1659,2016-03-03,,0.00%,,,,
108,006445,华夏海外聚享混合发起式(QDII-FOF)A人民币,HXHWJXHHFQSQDIIFOFARMB,1.21,,0,2019-02-12,1,1,2019-04-01,1.0121,1.0121,2019-02-12,1,0.10%,1,0.10%,1,1.00%
109,006448,华夏海外聚享混合发起式(QDII-FOF)C人民币,HXHWJXHHFQSQDIIFOFCRMB,1.17,,0,2019-02-12,1,1,2019-04-01,1.0117,1.0117,2019-02-12,1,0.00%,,,,
110,006263,易方达香港小型股指数C,YFDXGXXGZSC,1.1107,,0,2018-08-13,1.1344,1,2019-04-01,1.147,1.147,2018-08-13,1,0.00%,,,,
111,006446,华夏海外聚享混合发起式(QDII-FOF)A美元现汇,HXHWJXHHFQSQDIIFOFAMYXH,1.006,,0,2019-02-12,0.1491,0.1491,2019-04-01,0.1506,0.1506,2019-02-12,,1.00%,,,,
112,006447,华夏海外聚享混合发起式(QDII-FOF)A美元现钞,HXHWJXHHFQSQDIIFOFAMYXC,1.006,,0,2019-02-12,0.1491,0.1491,2019-04-01,0.1506,0.1506,2019-02-12,,1.00%,,,,
113,001691,南方香港成长(QDII),NFXGCZQDII,0.5976,,0,2018-04-02,1.004,1.004,2019-04-01,1.01,1.01,2015-09-30,1,0.16%,1,0.16%,1,1.60%
114,164701,汇添富黄金及贵金属,HTFHJJGJS,0.5034,,0,2018-04-02,0.596,0.596,2019-04-01,0.599,0.599,2011-08-31,1,0.08%,1,0.08%,1,0.80%
115,070012,嘉实海外中国股票混合,JSHWZGGPHH,0.4619,,0,2018-04-02,0.866,0.866,2019-04-01,0.87,0.87,2007-10-12,1,0.15%,1,0.15%,1,1.50%
116,006105,泰达宏利印度(QDII),TDHLYDQDII,0.19,,0,2019-01-30,1,1,2019-04-01,1.0019,1.0019,2019-01-30,1,0.15%,1,0.15%,1,1.50%
117,002427,华安全球美元票息债美元现汇A,HAQQMYPXZMYXHA,0.1237,,0,2018-04-02,0.1617,0.1617,2019-04-01,0.1619,0.1619,2016-06-03,,0.80%,,,,
118,519602,海富通大中华混合(QDII),HFTDZHHHQDII,-0.0855,,0,2018-04-02,1.17,1.17,2019-04-01,1.169,1.169,2011-01-27,1,0.15%,1,0.15%,1,1.50%
119,100061,富国中国中小盘混合(QDII)人民币,FGZGZXPHHQDIIRMB,-0.3259,0.19,2,2018-04-02,1.968,2.233,2019-04-01,1.776,2.231,2012-09-04,1,0.15%,1,0.15%,1,1.50%
120,040018,华安香港精选股票(QDII),HAXGJXGPQDII,-0.4213,,0,2018-04-02,1.424,1.424,2019-04-01,1.418,1.418,2010-09-19,1,0.16%,1,0.16%,1,1.60%
121,002392,华安全球美元收益债美元现汇A,HAQQMYSYZMYXHA,-0.4245,,0,2018-04-02,0.1649,0.1649,2019-04-01,0.1642,0.1642,2016-03-23,,0.80%,,,,
122,164824,工银印度基金人民币,GYYDJJRMB,-0.7197,,0,2018-06-15,1.0004,1.0004,2019-04-01,0.9932,0.9932,2018-06-15,6,0.12%,1,0.12%,1,1.20%
123,460010,华泰柏瑞亚洲领导企业混合,HTBRYZLDQYHH,-0.7535,,0,2018-04-02,0.929,0.929,2019-04-01,0.922,0.922,2010-12-02,1,0.16%,1,0.16%,1,1.60%
