,基金代码,基金简称,基金条码,涨幅,期间分红,分红次数,起始日期,单位净值,累计净值,终止日期,单位净值,累计净值,成立日期,无用1,手续费,无用2,也是手续费,无用3,无用4
77,000048,华夏双债债券C,HXSZZQC,15.7655,0.0767,1,2020-04-01,1.377,1.592,2021-04-01,1.516,1.808,2013-03-14,1,0.00%,,0.00%,0,0.00%
78,005946,工银可转债优选债券C,GYKZZYXZQC,15.6858,,0,2020-04-01,1.1571,1.1571,2021-04-01,1.3386,1.3386,2018-07-02,1,0.00%,,,,
79,161624,融通可转债债券A,RTKZZZQA,15.3727,,0,2020-04-01,0.9029,1.0129,2021-04-01,1.0417,1.1517,2013-03-26,1,0.08%,1,0.08%,1,0.80%
80,202101,南方宝元债券A,NFBYZQA,15.2955,0.02,1,2020-04-01,2.2077,3.6477,2021-04-01,2.5255,3.9855,2002-09-20,1,0.08%,1,0.08%,1,0.80%
81,004427,交银增利增强债券A,JYZLZQZQA,15.2593,0.289,1,2020-04-01,1.224,1.224,2021-04-01,1.1251,1.4141,2017-06-02,1,0.08%,1,0.08%,1,0.80%
82,110017,易方达增强回报债券A,YFDZQHBZQA,15.1575,0.095,2,2020-04-01,1.284,2.198,2021-04-01,1.376,2.385,2008-03-19,1,0.08%,1,0.08%,1,0.80%
83,002742,泓德裕祥债券A,HDYXZQA,15.1547,0.123,1,2020-04-01,1.233,1.233,2021-04-01,1.2818,1.4048,2017-01-13,1,0.08%,1,0.08%,1,0.80%
84,009320,中信保诚中债1-3年农发行A,ZXBCZZ13NNFHA,14.99,,0,2020-05-28,1,1,2021-04-01,1.1499,1.1499,2020-05-28,1,0.06%,1,0.06%,1,0.60%
85,161625,融通可转债债券C,RTKZZZQC,14.9112,,0,2020-04-01,0.8839,0.9939,2021-04-01,1.0157,1.1257,2013-03-26,1,0.00%,,0.00%,0,0.00%
86,002351,易方达裕祥回报债券,YFDYXHBZQ,14.8359,,0,2020-04-01,1.402,1.402,2021-04-01,1.61,1.61,2016-01-22,1,0.10%,1,0.10%,1,1.00%
87,002743,泓德裕祥债券C,HDYXZQC,14.8303,0.121,1,2020-04-01,1.217,1.217,2021-04-01,1.2621,1.3831,2017-01-13,1,0.00%,,,,
88,519977,长信可转债债券A,CXKZZZQA,14.8177,,0,2020-04-01,1.4368,2.3968,2021-04-01,1.6497,2.6097,2012-03-30,1,0.08%,1,0.08%,1,0.80%
89,004428,交银增利增强债券C,JYZLZQZQC,14.8103,0.274,1,2020-04-01,1.212,1.212,2021-04-01,1.121,1.395,2017-06-02,1,0.00%,,,,
90,009321,中信保诚中债1-3年农发行C,ZXBCZZ13NNFHC,14.78,,0,2020-05-28,1,1,2021-04-01,1.1478,1.1478,2020-05-28,1,0.00%,,,,
91,110018,易方达增强回报债券B,YFDZQHBZQB,14.7453,0.086,2,2020-04-01,1.273,2.124,2021-04-01,1.368,2.305,2008-03-19,1,0.00%,,0.00%,0,0.00%
92,202105,南方广利回报债券A/B,NFGLHBZQAB,14.6945,0.077,2,2020-04-01,1.443,1.623,2021-04-01,1.573,1.83,2010-11-03,1,0.08%,1,0.08%,1,0.80%
93,006585,南方宝元债券C,NFBYZQC,14.6157,0.02,1,2020-04-01,2.1905,3.6305,2021-04-01,2.4908,3.9508,2018-12-07,1,0.00%,,,,
94,519976,长信可转债债券C,CXKZZZQC,14.4137,,0,2020-04-01,1.3952,2.3022,2021-04-01,1.5963,2.5033,2012-03-30,1,0.00%,,,,
95,001031,华夏安康债券A,HXAKZQA,14.3069,,0,2020-04-01,1.342,1.502,2021-04-01,1.534,1.694,2012-09-11,1,0.08%,1,0.08%,1,0.80%
96,005246,国泰可转债债券,GTKZZZQ,14.2989,,0,2020-04-01,1.1882,1.1882,2021-04-01,1.3581,1.3581,2017-12-28,1,0.08%,1,0.08%,1,0.80%
97,550004,信诚三得益债券A,XCSDYZQA,14.2690,0.075,2,2020-04-01,1.14,1.67,2021-04-01,1.224,1.829,2008-09-27,1,0.08%,1,0.08%,1,0.80%
98,519967,长信利富债券A,CXLFZQA,14.2312,0.06,1,2020-04-01,1.1276,1.1276,2021-04-01,1.2295,1.2895,2015-05-06,1,0.08%,1,0.08%,1,0.80%
99,202107,南方广利回报债券C,NFGLHBZQC,14.2004,0.015,2,2020-04-01,1.401,1.581,2021-04-01,1.584,1.779,2010-11-03,1,0.00%,,0.00%,0,0.00%
100,006618,长江可转债债券A,CJKZZZQA,14.1923,,0,2020-04-01,1.1168,1.1168,2021-04-01,1.2753,1.2753,2018-12-25,1,0.08%,1,0.08%,1,0.80%
101,002738,泓德裕康债券A,HDYKZQA,14.1246,,0,2020-04-01,1.091,1.211,2021-04-01,1.2451,1.3651,2016-07-15,1,0.08%,1,0.08%,1,0.80%
102,000118,广发聚鑫债券A,GFJXZQA,14.1213,0.118,4,2020-04-01,1.447,1.983,2021-04-01,1.527,2.181,2013-06-05,1,0.08%,1,0.08%,1,0.80%
103,007833,长盛稳怡添利债券A,CSWYTLZQA,14.0765,,0,2020-04-01,1.0038,1.0038,2021-04-01,1.1451,1.1451,2019-12-23,1,0.08%,1,0.08%,1,0.80%
104,001033,华夏安康债券C,HXAKZQC,14.0566,,0,2020-04-01,1.309,1.469,2021-04-01,1.493,1.653,2012-09-11,1,0.00%,,0.00%,0,0.00%
105,550005,信诚三得益债券B,XCSDYZQB,13.9008,0.063,2,2020-04-01,1.114,1.606,2021-04-01,1.203,1.758,2008-09-27,1,0.00%,,0.00%,0,0.00%
106,002739,泓德裕康债券C,HDYKZQC,13.8512,,0,2020-04-01,1.075,1.195,2021-04-01,1.2239,1.3439,2016-07-15,1,0.00%,,,,
107,000143,鹏华双债加利债券A,PHSZJLZQA,13.8254,,0,2020-04-01,1.5334,1.5834,2021-04-01,1.7454,1.7954,2013-05-27,1,0.08%,1,0.08%,1,0.80%
